angErr_width1,angErr_width2,angErr_width3,angErr_width4,angErr_width5
19.2376722208083,6.43798326112616,38.0929413955354,29.4024101883021,12.8430764237549
50.0812570093906,8.96890326066272,15.8632963252404,12.7272062637048,10.3495879413175
10.2437776941114,19.3436654170159,6.89823171348389,11.4583977642595,7.97060874047208
9.1053259072185,8.58963550656331,11.0799521802355,30.5757363298277,19.5414636342461
19.0437075820796,8.9646834976818,30.2516913533195,44.7599551364641,35.6547222017867
