Ampl_width1,Ampl_width2,Ampl_width3,Ampl_width4,Ampl_width5
0.30515483481031,0.782674977895673,1.38946499351543,3.84913744103918,1.23635513586369
0.467539753424646,0.612925497202047,0.400459673026103,0.417087198578615,0.310765384671903
0.310943105993118,0.639380678272159,0.535475809451482,0.5786596711045,0.403951118606952
0.268926574936084,0.410609870687597,0.367324984425175,0.443792911350174,0.195737678470788
0.181321404974487,0.635675219627313,0.266971584938344,0.533859319220409,0.956074019615337
