Gain_width1,Gain_width2,Gain_width3,Gain_width4,Gain_width5
5.02217073397351,2.72523330161446,1.61451813199657,5.28979092718008,3.12979531700867
0.701594402118601,1.32324020009393,1.55368048944544,0.401524236590395,0.318986481157071
1.16555634378155,0.822099987595738,1.17600488880302,0.807727904527988,1.04181692168057
0.468480791758319,0.622392306151441,0.60897261228549,0.581072803988079,0.622530341588875
0.923745221869948,0.656134894928793,0.767791885345637,0.805781758385279,0.758456229076011
