angErr_width1,angErr_width2,angErr_width3,angErr_width4,angErr_width5
32.0810550555942,28.3865451922646,12.1521715250916,25.8415710778245,22.7292642357694
102.687476036319,100.907360586576,78.1315795243452,101.517891001208,25.2232288884087
10.1137946582667,19.9979102537689,12.9360491157477,3.92265067215038,9.29091448553134
8.75504652835997,6.0680742113354,19.868576193149,9.53482013578449,13.4952194825185
12.2886773697553,8.86927157831217,9.3034691273571,20.3708501019708,34.7752035517588
