Ampl_width1,Ampl_width2,Ampl_width3,Ampl_width4,Ampl_width5
0.403523293849557,0.369943808850292,0.498278068687387,0.642554111981493,0.896259441624575
0.297827696589504,0.813764140370254,0.29871037235212,0.385978722254889,0.301643689592178
0.522540733327927,0.864691374832237,0.745785350596148,0.89184454929465,0.602844127091593
0.930223913146837,0.182985223308878,0.584258678088448,0.49317359439544,0.407843731141409
0.155954917018554,0.940577545091119,0.422707566775586,0.731361521753888,0.801401283090245
