Ampl_width1,Ampl_width2,Ampl_width3,Ampl_width4,Ampl_width5
0.253562860829238,0.261073378245574,0.232909008834607,0.261591801163703,0.271130157780017
0.292068025274118,0.816418695290652,-0.0512837276964744,0.448890935123251,0.203400719754803
0.188796718377798,0.548039459795829,0.473936224408345,0.619749858342168,0.393456954148223
0.311006708508396,0.386905173439273,0.405974250262697,0.313780185301907,0.312321574635057
0.335088124543248,0.798178209323026,0.967476637537686,0.376349360153191,0.438522590365659
