Gain_width1,Gain_width2,Gain_width3,Gain_width4
0.749168145677806,0.692983507903559,0.719331176838336,0.628510997506798
0.58300161065127,0.613989203142913,0.556631675529011,0.55256078563916
0.673172777135324,0.71647901736615,0.642371056744239,0.62514534279033
2.74381708255344,2.02807943128633,1.52380911362981,2.50348518832258
0.611699553542361,0.572022319722535,0.60731529457137,0.588526446471223
0.918277887789122,0.939129795750217,0.978128941113642,0.832941131019374
0.456858991924437,0.470740314737318,0.485410897986685,0.464425203851711
1.24731335717765,1.04814799542758,0.809506809580342,0.782331332838524
