Gain_width1,Gain_width2,Gain_width3,Gain_width4
0.578907488324797,0.5884218472441,0.593090659431418,0.494564442600166
0.670727935622835,0.606059917797402,0.54823538231307,0.57312848193295
0.541023914637249,0.589567773122006,0.55382282970096,0.527759815121313
0.712150453645336,0.682194864671089,0.650425345366755,0.722451031252646
0.451875905287141,0.405735094719986,0.418444126390393,0.358170323793379
0.675173673611955,0.674890116607459,0.815590244632122,0.706369714680426
0.427343159264285,0.504412268589414,0.458491273277807,0.473918361276928
0.889706628467981,0.911980106430196,0.909004204196599,0.989906089188463
