Ampl_width1,Ampl_width2,Ampl_width3,Ampl_width4
0.472705016650726,0.419218346185962,0.387635371135449,0.39714084306112
0.296009852595296,0.241345969259856,0.277240302138911,0.249398998614487
0.487969872769491,0.841329043748742,0.466621644620566,0.381037137013444
0.36103900613533,0.496735252770506,0.376664222564308,0.323846514030594
0.377641140906157,0.440499972963872,0.363115495463393,0.339642661106321
0.390217372855951,0.515978912247312,0.431168663300486,0.438233352276091
0.365601895043204,0.22739017457677,0.212123844954944,0.17349595561423
0.573866102208297,0.418803184805321,0.290452526303674,0.274052788645763
