Ampl_width1,Ampl_width2,Ampl_width3,Ampl_width4
0.481505917662367,0.45549204521099,0.442434439520845,0.378028569394187
0.329243686955186,0.266401256780761,0.283429350150327,0.322474016832027
0.45557479873516,0.564762423771052,0.34077315624573,0.33496202979347
0.596677121431214,0.915506442304762,0.470551692221365,0.671633241692609
0.189649156975572,0.345588519181244,0.361100036222527,0.195957267198413
0.479895774625099,0.506335896503685,0.451007394896832,0.346957202513898
0.370075847281,0.162600702824239,0.157349023695042,0.244251080304604
0.901655872914541,0.593679485349342,0.317931448178894,0.345687808600298
