Gain_width1,Gain_width2,Gain_width3,Gain_width4
0.710893781017848,0.656813206220779,0.660882527679999,0.676526837247611
0.566057270389437,0.645626963903317,0.575971625615727,0.437183750010841
0.937125504155117,1.04765180215305,0.910910486596934,0.845955665967183
0.700589991676092,0.826935707339587,0.722809762505413,0.624345899211824
0.634523278060717,0.639842535594015,0.583493024362194,0.627617248614176
0.812067818502551,0.831126464455392,0.88067849487884,0.734703089554632
0.484054132867047,0.52499661486666,0.526228724573689,0.44548029656054
0.701331548054937,0.830281512495589,0.759697998376263,0.755546813015883
