angErr_width1,angErr_width2,angErr_width3,angErr_width4
17.3642313938542,17.5194499356939,20.4572649250738,20.3708284358351
27.1165364312076,20.0706522221313,22.4238534497379,37.0702122631613
22.6936307588211,15.1913660908224,19.7374834952701,31.5213408285799
23.8739802221591,12.1553249260929,17.1446251023018,25.2300868956575
40.1902594064559,32.0895765178702,27.7587034962302,47.7346798287268
13.814092591344,11.5989288350115,16.4514667017726,34.4255338621856
12.6929262367169,16.281221023232,20.0459116943048,33.1270747398202
31.4369712157573,22.4872748314032,29.5361514005653,32.084425047069
