Var1,Var2,Var3,Var4,Var5,subjID
120,150,126,114,138,013
90,78,168,156,120,004
132,138,132,138,126,019
126,138,126,150,162,022
78,114,78,90,102,012
108,102,102,126,126,021
66,90,66,102,90,003
162,96,108,90,132,025
