Var1,Var2,Var3,Var4,Var5,subjID
-0.402628489732007,-0.381991923929434,-0.371681466102491,-0.27965948071509,-0.299915900986783,013
-0.370979806639369,-0.373690579421915,-0.271856021717703,-0.332802753828407,-0.286962181002579,004
-0.526327371789297,-0.511950784927478,-0.348742468450637,-0.405958769169943,-0.322272370250431,019
-0.429653668219992,-0.408161716820328,-0.38098507592228,-0.403347782090366,-0.326717057220599,022
-0.356274292443983,-0.299512246076838,-0.238890904576104,-0.177872158916035,-0.150847914187244,012
-0.738158270568759,-0.515295686604568,-0.508844152753369,-0.383355489125109,-0.412969627085087,021
-0.329578672731064,-0.227033697701042,-0.274557564088931,-0.249364873656618,-0.184489748685305,003
-0.13526073479362,-0.278669584990565,-0.402633967782059,-0.284563891673361,-0.36686796094892,025
