Var1,Var2,Var3,Var4,Var5,subjID
66,102,90,102,108,013
54,78,114,132,126,004
102,162,114,102,114,019
150,90,132,126,114,022
72,78,90,132,102,012
90,90,102,78,126,021
30,66,102,42,78,003
66,102,114,90,114,025
