Var1,Var2,Var3,Var4,Var5,subjID
30,90,78,114,114,013
114,126,138,156,150,004
126,114,132,138,132,019
90,126,174,150,162,022
96,78,114,114,102,012
96,132,126,126,126,021
120,186,150,198,162,003
90,102,138,102,108,025
