Var1,Var2,Var3,Var4,Var5,subjID
-0.157916934864871,-0.331722497870065,-0.224339087829729,-0.2391744096219,-0.189814193879345,013
-0.502688131250916,-0.350240107040088,-0.318610037460037,-0.313643494759601,-0.237651392271557,004
-0.569210952084604,-0.287299460662991,-0.283348328199671,-0.331286416210324,-0.305238455641828,019
-0.72982525138837,-0.691262835471628,-0.503624605715622,-0.584759907427114,-0.538521369636676,022
-0.274650698878638,-0.37143360875838,-0.203612525502149,-0.211221209650813,-0.149064551167562,012
-0.473243805022049,-0.432945694016846,-0.425504760161999,-0.424802808796214,-0.382984359926801,021
-0.648749870559507,-0.50753654999899,-0.322236922484247,-0.275395195618663,-0.259476620247659,003
-0.468130626159565,-0.394574812487284,-0.416587078168688,-0.281865936639928,-0.371701281678593,025
