Var1,Var2,Var3,Var4,Var5,subjID
114,120,150,90,114,013
90,126,66,66,102,004
174,198,150,162,150,019
102,174,132,192,150,022
78,96,90,102,90,012
150,162,162,150,156,021
42,78,66,102,114,003
162,156,102,150,174,025
