Var1,Var2,Var3,Var4,Var5,subjID
96,102,126,84,90,013
114,126,186,120,138,004
138,150,162,120,114,019
126,174,150,150,132,022
114,90,108,150,90,012
138,102,90,90,90,021
120,138,126,114,102,003
162,90,90,102,114,025
