Var1,Var2,Var3,Var4,Var5,subjID
84,90,78,90,72,013
126,126,138,114,138,004
114,90,102,132,108,019
30,36,42,114,114,022
78,78,102,108,126,012
96,126,126,102,108,021
90,78,90,102,102,003
102,90,72,102,54,025
