Var1,Var2,Var3,Var4,Var5,subjID
0.364076246056387,0.415211890451596,0.492245621605107,0.482131882374096,0.554555881175142,013
0.394041433918876,0.411447844641759,0.452523024033045,0.415450791039538,0.496247106157198,004
0.409280709941177,0.399671848673994,0.478269629184981,0.481725996587437,0.515556539857347,019
0.431103008943544,0.450619869685903,0.500840085250663,0.546725958398598,0.605983586571352,022
0.349634222859246,0.440967090135106,0.399606817153002,0.445034874086192,0.42899405125794,012
0.416755418814165,0.501766043707832,0.465881087672735,0.516835331601568,0.586060956904122,021
0.352920072607534,0.40411867561639,0.436930822276521,0.471768586796323,0.54819580896246,003
0.399367246211651,0.370609967896951,0.389356133590212,0.402790100963306,0.494770463706375,025
